,net_returns,gross_returns,turnover,eth_beta_rolling,pc1_beta_rolling
2025-02-23,-0.005240216244227267,-0.004490216244227267,0.15,0.1382789582421016,0.00040669431939698795
2025-02-24,-0.002461341832549106,-0.0017113418325491064,0.14999999999999997,0.11121425406571607,0.0003833697262259481
2025-02-25,0.0013985385503314568,0.002148538550331457,0.15,0.11077269410926267,0.0003699481399028916
2025-02-26,0.00031398451853654954,0.0010639845185365497,0.15000000000000002,0.10494837482045356,0.0003356261146197936
2025-02-27,-0.0027519191755746315,-0.0020019191755746317,0.14999999999999997,0.10418937918627182,0.00030468693761665844
2025-02-28,-0.00023197928113390424,0.0005180207188660958,0.15,0.1032436383951156,0.00030299601445367034
2025-03-01,0.002908807660716446,0.0036588076607164464,0.15000000000000002,0.10302106954005368,0.0002849345803406872
2025-03-02,0.005612072398813938,0.0063620723988139375,0.15,0.08891052000779187,0.00018598310296811632
2025-03-03,-0.007899311134958268,-0.007149311134958268,0.15,0.0775004992745818,0.00015925686721096011
2025-03-04,0.0033307679749577036,0.004080767974957704,0.15000000000000002,0.07275804101619031,0.00013146630343617447
2025-03-05,0.0030953609541809314,0.0038453609541809312,0.14999999999999997,0.07416436995504305,0.0001257753132249593
2025-03-06,0.001431200611975787,0.002181200611975787,0.15000000000000002,0.07389561081658869,0.00012814247783255448
2025-03-07,0.0003526758349449775,0.0011026758349449775,0.15,0.07243217786832161,0.00012492016964482715
2025-03-08,-0.002490463374772178,-0.001740463374772178,0.15000000000000002,0.07167887880047501,0.00011769761453425837
2025-03-09,-0.004804107672224079,-0.004054107672224079,0.15000000000000002,0.06956349606560398,0.000118885630883028
2025-03-10,-0.007974406029117377,-0.007224406029117377,0.14999999999999997,0.06818955878970263,0.00013069172114859448
2025-03-11,-0.0003109820164448257,0.0004390179835551744,0.15000000000000002,0.06571379824204515,0.00013503366081778998
2025-03-12,0.0024201989914479885,0.0031701989914479888,0.15000000000000002,0.06665336980715193,0.0001365637660106761
2025-03-13,-0.002130282644110649,-0.001380282644110649,0.15000000000000002,0.06668461785660443,0.00013641298163176994
2025-03-14,0.002807452535067627,0.003557452535067627,0.14999999999999997,0.06888287166708514,0.0001394216974920869
2025-03-15,0.00042815914673983036,0.0011781591467398302,0.14999999999999997,0.06784430997523355,0.0001335942533154469
2025-03-16,-0.00610658440967174,-0.00535658440967174,0.14999999999999994,0.059293508708958755,0.00017880479575501428
2025-03-17,0.005809781785355881,0.006559781785355881,0.15000000000000002,0.06118824057885885,0.00019689123948139176
2025-03-18,-0.0004812025143647845,0.0002687974856352155,0.15,0.05932861401581109,0.00018850911860247437
2025-03-19,0.002398075913737581,0.0031480759137375814,0.15000000000000002,0.055140321378596466,0.00014440452511256093
2025-03-20,-0.013450349465473299,-0.012700349465473298,0.15,0.056299373667218766,7.155842559086445e-05
2025-03-21,0.004648015466541327,0.005398015466541327,0.15,0.05808972624018296,5.277713120519672e-05
2025-03-22,0.00023889790749726273,0.0009888979074972625,0.14999999999999997,0.05793593941290968,5.0206082568832265e-05
2025-03-23,0.006920846441308943,0.007670846441308943,0.14999999999999997,0.05767699891769672,4.492320282314429e-05
2025-03-24,-0.004992247565947513,-0.004242247565947513,0.15000000000000002,0.055542902593573355,4.8720270636459215e-05
2025-03-25,-0.0023280637041557767,-0.0015780637041557764,0.15000000000000002,0.055523710679068534,3.130249004354069e-05
2025-03-26,0.0018624268136857344,0.0026124268136857344,0.15,0.05538425290759692,4.01619331019865e-05
2025-03-27,-0.002753561710192271,-0.0020035617101922714,0.14999999999999994,0.05572989349561742,3.793471884954526e-05
2025-03-28,0.005613510036846438,0.0063635100368464375,0.15000000000000002,0.05230313688653999,2.7514267992323873e-05
2025-03-29,0.004675727215797205,0.005425727215797205,0.15000000000000002,0.04857395820343183,-1.6019093485170275e-05
2025-03-30,-0.0006107676591440967,0.0001392323408559034,0.15000000000000002,0.048054547066089734,-2.3366236209091023e-05
2025-03-31,-0.00304206814549334,-0.00229206814549334,0.15,0.0465076734730486,-1.0857490882021586e-05
2025-04-01,-0.003513846076635528,-0.0027638460766355277,0.15000000000000002,0.04436112915430654,1.620190237621502e-06
2025-04-02,-0.0017010505074488607,-0.0009510505074488607,0.15,0.0372574406666347,-2.7826392890007685e-05
2025-04-03,-0.003736087773537542,-0.0029860877735375423,0.15,0.03943533321412903,-1.683341625064722e-05
2025-04-04,-0.002672879361242581,-0.0019228793612425807,0.15000000000000002,0.03859787545476338,-3.756716843380922e-05
2025-04-05,0.003480571302054771,0.004230571302054771,0.15,0.03739305884138268,-4.171821140916229e-05
2025-04-06,0.0054006979116147024,0.006150697911614702,0.15,0.027963849539466675,-3.935888091833653e-05
2025-04-07,-0.002534506504480691,-0.0017845065044806909,0.15000000000000002,0.02714293124283048,-5.551582153612611e-05
2025-04-08,-0.00048549374052040604,0.0002645062594795941,0.15000000000000002,0.027169869563966102,-6.543589121665028e-05
2025-04-09,0.014756601564527669,0.01550660156452767,0.14999999999999997,0.037135674354196055,-0.00013263557241893493
2025-04-10,-0.003283549937297419,-0.0025335499372974193,0.14999999999999997,0.03684172060322099,-0.00013885837684569154
2025-04-11,0.0053210965533288974,0.006071096553328897,0.15,0.03783549180186925,-0.000141604031725911
2025-04-12,0.0026751537306813162,0.0034251537306813156,0.1499999999999999,0.03801746722189868,-0.00014365857758468831
2025-04-13,-0.00668404298434903,-0.00593404298434903,0.15000000000000002,0.03859942505563287,-0.00012651991624164984
2025-04-14,-0.00325950562145044,-0.0025095056214504397,0.15,0.0378890788678632,-0.00012133932816364681
2025-04-15,-0.011151753922395997,-0.010401753922395996,0.15,0.03901547243868041,-0.0001420366757572478
2025-04-16,0.002652712305344405,0.0034027123053444047,0.15,0.03906147620484412,-0.00014108839020287667
2025-04-17,-0.0023473428263624174,-0.0015973428263624174,0.15,0.03886622475139238,-0.0001445183737462002
2025-04-18,0.004048071198321511,0.004798071198321511,0.14999999999999997,0.038655471626539206,-0.00012787405093473355
2025-04-19,0.0049108030729207285,0.005660803072920728,0.14999999999999997,0.03908488290042881,-0.00012918923548122318
2025-04-20,0.009022261275846672,0.009772261275846671,0.14999999999999997,0.038195104980627254,-0.00011358186630525488
2025-04-21,0.0006584648726189995,0.0014084648726189995,0.15,0.03834150481482979,-0.00011293048528523065
2025-04-22,0.00776409323093068,0.00851409323093068,0.14999999999999997,0.04054926053414119,-0.00014927789229655648
2025-04-23,0.0005723636933639468,0.0013223636933639468,0.15,0.04017127904680145,-0.0001483222002888282
2025-04-24,-0.0022932413802294153,-0.0015432413802294153,0.15000000000000002,0.04140950659530363,-0.00017622193640803752
2025-04-25,-0.0008391612434262874,-8.916124342628727e-05,0.15000000000000002,0.04260543444055838,-0.00017776299080020526
2025-04-26,0.0030799371166182407,0.0038299371166182405,0.14999999999999997,0.042936078670962836,-0.00018431316713221748
2025-04-27,0.002321411644931249,0.003071411644931249,0.15,0.04393260618190172,-0.00020780715804029798
2025-04-28,-0.004186594954180719,-0.003436594954180719,0.14999999999999997,0.04355474057381351,-0.0002097823911967902
2025-04-29,0.012570847512094566,0.013320847512094567,0.15000000000000002,0.043998893625425486,-0.00023520561823704174
2025-04-30,-0.004373587072635502,-0.003623587072635502,0.15,0.044096031303847434,-0.00023760128508175978
2025-05-01,-0.0019880330801104636,-0.0012380330801104635,0.14999999999999997,0.04377602375891772,-0.00022195760999634464
2025-05-02,0.004795792299339649,0.0055457922993396485,0.15000000000000002,0.04199736118136977,-0.000203871522901244
2025-05-03,0.000989356874627486,0.001739356874627486,0.15,0.041658384238466906,-0.0001914139299721864
2025-05-04,0.0010284442662179434,0.0017784442662179434,0.15000000000000002,0.04108999529281166,-0.0001888761884664802
2025-05-05,-0.0012656973114051904,-0.0005156973114051907,0.14999999999999997,0.04115231007778957,-0.00018952160033227283
2025-05-06,0.006334606719241082,0.007084606719241082,0.15000000000000002,0.041468474778857095,-0.00020520573181359537
2025-05-07,-0.0050613741761815845,-0.004311374176181585,0.14999999999999997,0.04274134775754338,-0.00023071628369349196
2025-05-08,-0.0004733150763865878,0.00027668492361341234,0.15000000000000002,0.02770976821696452,-0.000166801123418719
2025-05-09,-0.0019455671839075225,-0.0011955671839075225,0.15,0.021904381597937207,-0.00013427632836633327
2025-05-10,-0.006078644960057336,-0.005328644960057336,0.15,0.016371330594818826,-0.00010557972836394499
2025-05-11,0.0034933145580565415,0.004243314558056542,0.15000000000000002,0.015658767977384518,-0.0001109856337967763
2025-05-12,-0.0019504220971679612,-0.0012004220971679612,0.15,0.015375063767949873,-0.0001117561761792558
2025-05-13,-0.00575717189656761,-0.00500717189656761,0.15000000000000005,0.011717917617407654,-8.710065309526492e-05
2025-05-14,0.00567382815861447,0.00642382815861447,0.15000000000000002,0.010423904622956203,-8.972509661756227e-05
2025-05-15,0.005937235287608085,0.006687235287608085,0.14999999999999997,0.007824390945829023,-0.00010754371483031562
2025-05-16,0.003592954637982785,0.004342954637982785,0.15000000000000002,0.007042008803469678,-0.00012419850293102713
2025-05-17,0.0015901295084225372,0.0023401295084225374,0.15000000000000002,0.006781025512690684,-0.000124962031221005
2025-05-18,-0.00517210787951758,-0.00442210787951758,0.15,0.005918268706495289,-0.00013585728862050342
2025-05-19,0.0008624739911128661,0.001612473991112866,0.14999999999999997,0.0017687415681531375,-0.00011458262842404222
2025-05-20,-0.0021750467207535783,-0.0014250467207535787,0.14999999999999997,0.0022771105569128966,-0.0001165975189970308
2025-05-21,0.0002152719299290558,0.0009652719299290556,0.14999999999999997,0.0022670425441362694,-0.00011675852349069924
2025-05-22,0.0006522528236267713,0.001402252823626771,0.14999999999999997,0.0018991770428841508,-0.00011071928925283986
2025-05-23,0.002983830228751429,0.003733830228751429,0.15,0.002106767026965106,-0.00011057727542206037
2025-05-24,-0.002912195185702361,-0.0021621951857023606,0.15,0.0019815735710769053,-0.00010810526543501682
2025-05-25,0.0012863509398682099,0.00203635093986821,0.15,0.002319417274005656,-0.0001107942585366691
2025-05-26,-0.002781125060764149,-0.002031125060764149,0.15000000000000002,0.0021216337299486783,-0.00010818169419503445
2025-05-27,-0.0007034242669003777,4.657573309962245e-05,0.15000000000000002,0.004099408832871721,-0.00010334545597817417
2025-05-28,-0.004899463999236207,-0.004149463999236208,0.15,0.005473594163361988,-9.207406606220903e-05
