avg_members,var_removed,density,neg_edge_share,stability_ari,gross_sharpe,net_sharpe,breakeven_bps,turnover,n_rebalances,bracket,treatment,method,k_selected,k_min,k_max,eigengap,calinski_harabasz,davies_bouldin,degenerate_windows,n_windows
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.656519100457444,-0.1869256325012068,-0.43728891243838447,0.48828125,0.04876463112316277,114,B2,pit,SignedSpectral,2.008771929824561,2,3,0.32314717669596466,170.75783553670053,0.6635787835031405,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.7697179638250234,0.16093222649043215,0.07899481728013581,98.14453125,0.013520423426863605,114,B2,pit,RegSignedSpectral,1.2543859649122806,1,3,0.1312673260729504,214.10209264919777,0.02078927134200337,27,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.7697179638250234,0.4206147973364425,0.33743315672378704,253.41796875,0.013516053562743513,114,B2,pit,RegSPONGE,1.2543859649122806,1,3,0.06559121873363614,230.24761584419048,0.020539552045529087,27,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.483790883558473,-0.36094390287650485,-0.5570042254870647,0.48828125,0.048332030601536326,114,B2,pit,PowerMean p=1,2.008771929824561,2,3,0.17329879663884112,108.45456214651087,0.67534018915761,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.4564110659173417,-0.43835822771512545,-0.6579792071529482,0.48828125,0.04555181068702013,114,B2,pit,PowerMean p=0,2.008771929824561,2,3,0.530941128492749,95.73583336433697,0.5526386003954152,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.4266766513820406,-0.41531610471847824,-0.6231718053841184,0.48828125,0.04715847673568326,114,B2,pit,PowerMean p=-10,2.008771929824561,2,3,0.27673600124138525,103.62751488624662,0.4294083382787943,17,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.3210504080080457,-0.9099840328209258,-1.1036318373743488,0.48828125,0.050483256843386795,114,B2,pit,Hierarchical,2.008771929824561,2,3,0.023720590140530268,2.806988543816422,2.226814464451144,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.5047992915744802,-0.22729882420623349,-0.49447411438186506,0.48828125,0.04151931127242231,114,B2,pit,PCA-kmeans,2.008771929824561,2,3,0.023720590140530268,59.91139633610098,0.7586534526144372,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.14402379583567454,-0.9807381267290305,-1.1696864566552396,0.48828125,0.04796940059551629,114,B2,pit,Pivot,14.771929824561404,1,32,0.023720590140530268,1.4515489548277936,2.3084440566255875,0,114
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.618065847589235,-0.06903797739160845,-0.4005910698126607,0.48828125,0.04485451220667081,108,B2,survivor-only,SPONGE,2.0,2,2,0.3417122701585676,191.21572407148125,0.6869039479676937,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.5868643356052504,-0.18349346999706925,-0.5030859456200321,0.48828125,0.04392258170102494,108,B2,survivor-only,SPONGEsym,2.0,2,2,0.15250131377007273,106.57448791673926,0.6837323149654632,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.611733427789464,-0.0032908896703395143,-0.3256844476012839,0.48828125,0.04494920367847833,108,B2,survivor-only,BNC,2.0,2,2,0.33885477602360803,140.73003206731468,0.6909175100787429,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.6180362944419071,-0.13323045199697098,-0.4579965697950373,0.48828125,0.04470873651941446,108,B2,survivor-only,SignedSpectral,2.0,2,2,0.34211902195617333,149.64619012698066,0.6925812513698705,0,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.9238095238095239,0.5104551346019314,0.46412993658527063,499.51171875,0.003961073155209809,108,B2,survivor-only,RegSignedSpectral,1.0740740740740742,1,2,0.134127660066188,,0.0,8,108
80.58883109772789,0.0,0.26032061380846216,0.00499228925267298,0.9238095238095239,0.5341733421501133,0.4784866272085213,481.93359375,0.004814039590234575,108,B2,survivor-only,RegSPONGE,1.0925925925925926,1,2,0.06701545699807278,,0.0,10,108
